ID,FONTE,NOME,COLETADOR,LOCATION,PAIS,ESTADO,CIDADE,LATITUDE,LONGITUDE,ANO_COLETA,MES_COLETA,DIA_COLETA
467,specieslink,"Hygrophila costata Nees","Gonzatti, F.","Proximo à Lagoa do Rincão.",Brasil,"Rio Grande do Sul",Osório,-29.9091667,-50.2136111,2015,03,11
468,specieslink,"Hygrophila costata Nees","Kozera, C.","Ponte dos Arcos.",Brasil,Paraná,"Balsa Nova",-25.5839004516602,-49.6356010437012,2006,01,01
469,specieslink,"Hygrophila costata Nees","Labiak, P- Matos, FB- Boeger, MRT- Muschner, VC","Cataratas do Iguaçu, Rio Iguaçu.",Brazil,Paraná,"Foz do Iguaçu",-25.5478000640869,-54.5881004333496,2009,05,27
470,specieslink,"Hygrophila costata Nees","Irwin, HS",,Brasil,"Minas Gerais",,,,2011,,
471,specieslink,"Hygrophila costata Nees","Verdi, M- Carneiro, FE",,Brasil,SC,Painel,-27.900278,-50.129444,2014,08,
472,specieslink,"Hygrophila costata Nees","Barros, F","Fazenda Santana",Brasil,Paraná,"Quinta do Sol",-23.8521995544434,-52.1296997070312,2011,04,14
473,specieslink,"Hygrophila costata Nees","Imaguire, N","Capão da Imbuia",Brazil,Paraná,Curitiba,-25.4277992248535,-49.2731018066406,2009,05,28
474,specieslink,"Hygrophila costata Nees","Isernhagen, I- Silva, SM","Vale do Rio São Surrá",Brazil,Paraná,Adrianópolis,-24.6571998596191,-48.9911003112793,2000,02,
475,specieslink,"Hygrophila costata Nees","L. A. Funez","Sede Parque Nacional da Serra do Itajaí.",Brasil,SC,BLUMENAU,-27.056944,-49.086666,,,
476,specieslink,"Hygrophila costata Nees","Funez, L.A.","Centro da cidade.",Brasil,"Santa Catarina",Rodeio,-26.9241667,-49.3708334,1905,07,04
477,specieslink,"Hygrophila costata Nees","Rambo, B.","ad fl. Uruguay",Brasil,RS,Itapiranga,,,2014,08,
478,specieslink,"Hygrophila costata Nees","Nuernberg, A.- Mello, A.S.","Área de alagamento da represa da UHE (Usina Hidrelétrica) São Roque, Rio Canoas.",Brasil,"Santa Catarina",Vargem,-27.489200592041,-50.9749984741211,2014,03,12
479,specieslink,"Hygrophila costata Nees",J.P.Souza,"Praia da Baleia",Brasil,SP,"Sao Sebastiao",-23.7600002288818,-45.4099998474121,,,
480,specieslink,"Hygrophila costata Nees",M.Carboni,"P.E.Jacupiranga, Núcleo Cedro",Brasil,SP,"Barra do Turvo",-24.72,-48.452222,2010,08,06
481,specieslink,"Hygrophila costata Nees","Hatschbach, G.","Rodovia Pitanga - Santa Maria do Oeste, próximo do Rio do Pedro.",Brasil,Paraná,"Santa Maria do Oeste",-24.9391994476318,-51.8624992370605,2008,01,01
482,specieslink,"Hygrophila costata Nees","Rambo, B.",,Brasil,RS,,,,2014,08,
483,specieslink,"Hygrophila costata Nees & T. Nees","Lima, A. A.","Lagoa da Prata",Brasil,Piauí,Parnaíba,-2.90472006797791,-41.7766990661621,2014,01,31
484,specieslink,"Hygrophila costata Nees & T. Nees","Ernst Ule",Blumenau.,Brazil,"Santa Catarina",,,,,,
485,specieslink,"Hygrophila costata Nees","Brack, P- et al.","Parque Estadual do Turvo.",Brasil,RS,"Tenente Portela",-27.3710994720459,-53.75830078125,2014,08,
486,specieslink,"Hygrophila costata Nees","Krapovickas, A- Cristóbal, CL",,Brazil,"Santa Catarina","Águas Mornas",-27.6938991546631,-48.823600769043,,,
487,specieslink,"Hygrophila costata Ness","L. Krieger","Dias Tavares",Brasil,"Minas Gerais","Juiz de Fora",-21.7642002105713,-43.3502998352051,2011,07,13
488,specieslink,"Hygrophila costata Nees","Falkenberg, D.B.","Fazenda São Maximiano, km 307 da BR 116.",Brasil,"Rio Grande do Sul",Guaíba,-30.113899230957,-51.3250007629395,1905,06,29
489,specieslink,"Hygrophila costata Nees","Dombrowski, LT","Colônia Orleans",Brazil,Paraná,Curitiba,-25.4277992248535,-49.2731018066406,,,
490,specieslink,"Hygrophila costata Nees","Hertel, R","Santa Felicidade",Brasil,Paraná,Curitiba,-25.4277992248535,-49.2731018066406,2009,05,30
491,specieslink,"Hygrophila costata","H. S. Irwin",,Brazil,GoiÃ¡s,,-12,-48,,,
492,specieslink,"Hygrophila costata Nees","Irwin, HS- Fonseca, SF- Souza, R- Santos, RR- Ramos, R","Ca. 5km E of Parado das Batistas, MG-1",Brasil,"Minas Gerais",,,,2008,,
493,specieslink,"Hygrophila costata Ness","Ma.C.Souza- D.T.B.Miola","ribeirão São Pedro, tributário margem esquerda do alto rio Paraná",Brasil,Paraná,"São Pedro do Paraná",-22.8239002227783,-53.2200012207031,2018,01,
494,specieslink,"Hygrophila costata Sinning","H. Lorenzi","Na beira da estrada.",Brasil,SP,Apiaí,-24.5,-48.84,2002,01,23
495,specieslink,"Hygrophila costata Nees","F. Gonzatti","próximo à Lagoa do Rincão",Brasil,RS,Osório,-29.8866996765137,-50.2696990966797,2015,03,11
496,specieslink,"Hygrophila costata Nees","L. Oliveira","cidade de Bragança, terreno baldio",Brasil,Pará,Bragança,-1.05055556,-46.76583333,2017,11,18
497,specieslink,"Hygrophila costata Nees","Kita, KK","Ilha Porto Rico, Lagoa Figueira",Brazil,Paraná,"Porto Rico",-22.7721996307373,-53.2668991088867,1997,08,
498,specieslink,"Hygrophila costata Nees","Kummrow, R",Vossoroca,Brazil,Paraná,"Tijucas do Sul",-25.9281005859375,-49.1988983154297,1974,,
499,specieslink,"Hygrophila costata Nees","Souza, PM- Aona, LYS","Recôncavo Sul, Fazenda Campo limpo, córrego do Machado, divisa com área da UFRB",Brasil,Bahia,"Cruz das Almas",-12.666667,-39.1,,,
500,specieslink,"Hygrophila costata Nees","Reitz, PR- Klein, RM","Estrada Dona Francisca",Brazil,"Santa Catarina",Joinville,-26.3043994903564,-48.8456001281738,1968,,
501,specieslink,"Hygrophila costata Nees","Shirasuna, RT","Rodoanel Mário Covas, Trecho Sul, Lote 3, Mata do Chinês",Brasil,"São Paulo","São Bernardo do Campo",-23.6900005340576,-46.560001373291,2009,10,16
502,specieslink,"Hygrophila costata Nees","R. A. Wasum","Flores da Cunha - Otavio Rocha.",Brasil,"Rio Grande do Sul","Flores da Cunha",-29.061484,-51.26034,,,
503,specieslink,"Hygrophila costata Nees","A. Strieder SJ",Pareci,Brasil,RS,Montenegro,-29.6886005401611,-51.4611015319824,,,
504,specieslink,"Hygrophila costata Nees","Reitz, PR- Klein, RM","Fazenda Frei Rogério",Brazil,"Santa Catarina","Porto União",-26.2381000518799,-51.0783004760742,1968,,
505,specieslink,"Hygrophila costata Nees","Rambo, B.","Ch. Dr. Fernandes",Brasil,RS,Tupanciretã,-29.0806007385254,-53.8358001708984,2014,08,
506,specieslink,"Hygrophila costata Nees","A.Custodio Filho","Estação Biológica de Boracéia",Brasil,SP,"Biritiba Mirim",-23.633333,-45.866667,2011,01,20
507,specieslink,"Hygrophila costata Nees","Pires, JM","Rio Jamari, cachoeira de Santa Cruz",Brasil,Rondônia,,,,2016,11,
508,specieslink,"Hygrophila costata Nees","Rambo, B.","Itapoã, Campo do Varejão",Brasil,RS,Viamão,-30.0811004638672,-51.0233001708984,2014,08,
509,specieslink,"Hygrophila costata Nees","M. Caumo","Vila Capivarita, Horto Tarumã CMPC",Brasil,"Rio Grande do Sul","Pantano Grande",-30.324547,-52.485831,2017,02,08
510,specieslink,"Hygrophila costata Nees","Gonzatti, F.","Lagoa do Cipó",Brasil,"Rio Grande do Sul","Palmares do Sul",-30.336111,-50.298611,2012,04,
511,specieslink,"Hygrophila costata Nees","Pott, A","Rio Cuiabá, Pantanal, Porto Cercado.",Brazil,"Mato Grosso do Sul",Poconé,,,1990,02,13
512,specieslink,"Hygrophila costata Nees","Pansarin, E.R.- Faria, A.D.- Galvão, J.C.- Belinello, R.","Lago localizado na saída de Pereira Barreto, No trevo de Suzanápolis.",Brazil,"São Paulo","Pereira Barreto",-20.6299991607666,-51.0999984741211,2013,09,24
513,specieslink,"Hygrophila costata Nees","J. L. Viana","RPPN Pedra D'Anta: Preta flor",Brasil,Pernambuco,"Lagoa dos Gatos",-8.6583,-35.9,,,
514,specieslink,"Hygrophila costata Nees","Baracho, G.S.","Engenho Curtume-Mesorregião da Mata Pernambucana, Microrregião da Mata Úmida. 170km do centro do Recife.",Brasil,Pernambuco,Maraial,-8.8,-35.8333333333,2011,08,15
515,specieslink,"Hygrophila costata Nees","Tessmann, G","Estrada da Graciosa, Km 52/53, Serra do Mar.",Brazil,Paraná,Morretes,-25.476900100708,-48.834400177002,,,
516,specieslink,"Hygrophila costata Nees","Faria, A.D.- Aona, L.Y.S.- Matsumoto, K.- Galvão, J.C.- Belinello, R.","Lado direito SP 461, Altura Km 596. sentido Cardoso-Riolândia. Brejo.",Brazil,"São Paulo",Cardoso,-20.0799999237061,-49.9099998474121,2000,08,
517,specieslink,"Hygrophila costata Nees","Sousa, M.P.- Aona, L.Y.S.- Santos, T.P.","Fazenda Campo Limpo- Machado de Dentro",Brasil,Bahia,"Cruz das Almas",-12.6700000762939,-39.1018981933594,,,
518,specieslink,"Hygrophila costata Sinning","H. Lorenzi","Colonia Quintilho, em beira de córrego.",Brasil,PR,Paranaguá,-25.638783,-48.615183,2001,02,26
519,specieslink,"Hygrophila costata Nees","Koczicki, C.",,Brasil,Paraná,"União da Vitória",-26.2299995422363,-51.0863990783691,2009,05,26
520,specieslink,"Hygrophila costata Nees","Melo, DS- Nascimento - Júnior, JE- Souza, CAS- Santos, CKS","Mata de Doutor João",Brasil,Sergipe,Lagarto,-10.918056,-37.65,2010,03,05
521,specieslink,"Hygrophila costata",,,,,,,,,,
522,specieslink,"Hygrophila costata Nees","Monteiro, H","Na mata, a margem de um rio. Fazenda Samambaia, perto da cascatinha.",Brasil,"Rio de Janeiro",Petrópolis,-22.5049991607666,-43.1786003112793,2006,06,12
523,specieslink,"Hygrophila costata Nees","Miyagi, P.H. et al.",,Brasil,"São Paulo",Mamparra,,,,,
524,specieslink,"Hygrophila costata Nees","Oriani, A.- Souza, V.C.- Muniz, M.R.A.- Carvalho, M.L.S.- Korman, V.- Miacir, J.I.N.- Rodri","Parque Estadual de Jacupiranga",Brazil,"São Paulo",Eldorado,-24.639444,-48.400278,,,
525,specieslink,"Hygrophila costata Nees","Stehmann, JR- Sobral, M","Manuel Viana",Brasil,RS,"São Francisco de Assis",-29.5503005981445,-55.1310997009277,2014,08,
526,specieslink,"Hygrophila costata Nees","Sehnem, A.","Vila Oliva",Brasil,RS,"Caxias do Sul",-29.1681003570557,-51.1794013977051,2014,08,
527,specieslink,"Hygrophila costata Nees","Sobral, M",,Brasil,RS,"Rio Pardo",-29.9897003173828,-52.378101348877,2014,08,
528,specieslink,"Hygrophila costata","G. G. Hatschbach","Fda. Bela Vista",Brasil,"Mato Grosso do Sul","Rio Brilhante",-21.8019,-54.5464,,,
529,specieslink,"Hygrophila costata Nees","L.T. Dombrowski",,Brasil,PR,Matinhos,-25.8174991607666,-48.5428009033203,,,
530,specieslink,"Hygrophila costata Nees","Barbola, I.F.","IAPAR Estação Experimental Morretes II",Brasil,Paraná,Morretes,-25.476900100708,-48.834400177002,2009,05,26
531,specieslink,"Hygrophila costata Nees","Hassemer, G.N.- Ferreira, J.P.R.","beira do canal, no Jardim Anchieta, Ilha de Santa Catarina.",Brasil,"Santa Catarina",Florianópolis,-27.5925,-48.506667,1905,07,05
532,specieslink,"Hygrophila costata Nees","Peixoto, A- Giasson, M","Lag.do Palácio - Itapuã - Viamão/RS",Brasil,RS,Itapuã,,,2015,03,
533,specieslink,"Hygrophila costata Nees & T. Nees","Siqueira E.L.","RPPN Vila Rica - Propriedade Bernad Philippe Marie Philibert de Laguiche",Brasil,Paraná,Fênix,-23.874583,-51.970278,2016,10,05
534,specieslink,"Hygrophila costata Nees","Rambo, B.","Lagoa dos Quadros",Brasil,RS,Torres,-29.3353004455566,-49.7268981933594,2014,08,
535,specieslink,"Hygrophila costata Nees","Silva, JM- Barbosa, E","Fazenda Santa Margarida, Rodovia para Bonito.",Brazil,"Mato Grosso do Sul","Porto Murtinho",-21.6989002227783,-57.8824996948242,2009,05,28
536,specieslink,"Hygrophila costata Nees","Hatschbach, G","Distrito de Matinhos",Brazil,Paraná,Paranaguá,-25.5200004577637,-48.5092010498047,1951,,
537,specieslink,"Hygrophila costata Nees","Hashimoto, G",,Brazil,"Rio de Janeiro","Nova Friburgo",-22.2819004058838,-42.5311012268066,1999,,
538,specieslink,"Hygrophila costata Nees","Scur, L.","São Luiz - 3ª Légua",Brasil,"Rio Grande do Sul","Caxias do Sul",-29.1681003570557,-51.1794013977051,2001,09,
539,specieslink,"Hygrophila costata Nees","J.R. Guillaumon","sentido Itatiba, sítio macaíra",Brasil,"São Paulo",Vinhedo,-23.0300006866455,-46.9700012207031,,,
540,specieslink,"Hygrophila costata Nees","Lindeman, JC- Haas, H",Barbaquá,Brazil,Paraná,Pinhão,-25.6956005096436,-51.6596984863281,,,
541,specieslink,"Hygrophila costata Nees","A. Pott","Fazenda do Sr. Constantino, 14km Sul da vila Taboco.",Brasil,"Mato Grosso do Sul",Corguinho,-19.8316993713379,-54.8293991088867,2005,,
542,specieslink,"Hygrophila costata Nees","Miyagi, P.H. et al.",,Brasil,"São Paulo","Rio Vermelho",,,,,
543,specieslink,"Hygrophila costata Nees","Gonzatti, F","Linha 80 da Leopoldina",Brazil,"Rio Grande do Sul","Monte Belo do Sul",-29.169444,-51.625833,2015,06,
544,specieslink,"Hygrophila costata Nees","Britez, RM- Silva, SM- Souza, WS","Fazenda do Durgo, local alagado próximo a uma roça abandonada.",Brasil,Paraná,"São Mateus do Sul",-25.8742008209229,-50.3828010559082,,,
545,specieslink,"Hygrophila costata Nees","Gaio, J.- Demeda, C.- Gonzatti, F.- Marchett, C.- Scur, L.","Lagoa do Caconde",Brasil,"Rio Grande do Sul",Osório,-29.861386,-50.217397,2016,01,29
546,specieslink,"Hygrophila costata Nees","Hatschbach, G.","Porto de Cima",Brasil,Paraná,Morretes,-25.476900100708,-48.834400177002,2011,04,14
547,specieslink,"Hygrophila costata Nees","Kegler, A","Vila Cristina",Brazil,"Rio Grande do Sul","Caxias do Sul",-29.1681003570557,-51.1794013977051,2001,09,
548,specieslink,"Hygrophila costata Nees","Wasum, R","Linha São Paulo",Brazil,"Rio Grande do Sul","São Francisco de Paula",-29.4480991363525,-50.5835990905762,2001,06,
549,specieslink,"Hygrophila costata Nees","Glaziou, A.",,Brasil,,,,,,,
550,specieslink,"Hygrophila costata Nees","Félix, LP- Pires, MFO",,Brasil,Piauí,"Monsenhor Gil",-5.56416988372803,-42.6077995300293,1999,,
551,specieslink,"Hygrophila costata Nees","A. Kegler",Forqueta,Brasil,"Rio Grande do Sul","Caxias do Sul",-29.1681003570557,-51.1794013977051,1999,05,01
552,specieslink,"Hygrophila costata Nees","Zachia, R.",,Brasil,"Rio Grande do Sul","São Borja",-28.6606006622314,-56.0043983459473,2014,07,15
553,specieslink,"Hygrophila costata Nees","Vali Joana Pott","Local Córrego Arara, 9 km SE de Rio Brilhante a Ipezal.",Brasil,MS,"RIO BRILHANTE",-21.844444,-54.487222,,,
554,specieslink,"Hygrophila costata Ness","A. Schinini- L. Ferraro- O.F. Popoff","Loc. Ruta 14, 20Km de Col. Pellegrini, Em campos inumdables com cursos de agua semipermanentes. Suelo removido.",Argentina,Corrientes,"Dep. San Martin",,,2001,,
555,specieslink,"Hygrophila costata Nees","Hoehne, W","Parque do Estado",Brazil,"São Paulo","São Paulo",-23.5400009155273,-46.6300010681152,,,
556,specieslink,"Hygrophila costata Nees","Hoehne, FC- Gehrt, A",,Brasil,"Rio de Janeiro","Barra Mansa",-22.5442008972168,-44.1713981628418,,,
557,specieslink,"Hygrophila costata Nees","Chagas-Mota- J.W.A.Silva","Serra Lisa.",Brasil,Alagoas,"Chã Preta",-9.25527954101562,-36.2961006164551,2009,11,07
558,specieslink,"Hygrophila costata Nees","Hatschbach, G","Serra da Lapinha",Brazil,Paraná,"Campina Grande do Sul",-25.3055992126465,-49.0553016662598,1963,,
559,specieslink,"Hygrophila costata Nees","Sobral-Leite, M.","Campus da UFPE, área periodicamente alagável próxima a nascente do riacho do Cavouco, Várzea do Rio Capibaribe.",Brasil,Pernambuco,Recife,-8.0485833333,-34.9525833333,2007,02,09
560,specieslink,"Hygrophila costata Nees","Sobral, M",Itapuã,Brazil,"Rio Grande do Sul",Viamão,-30.0811004638672,-51.0233001708984,1985,01,13
561,specieslink,"Hygrophila costata Nees","G.S.V. Duarte","Parque Antenor Martins. Microbacia Água Boa.",Brasil,"Mato Grosso do Sul",Dourados,-22.229278,-54.831389,2011,03,02
562,specieslink,"Hygrophila costata Nees","Lima, JM",,Brazil,Paraná,"Campo Mourão",-24.0456008911133,-52.3830986022949,,,
563,specieslink,"Hygrophila costata Nees","Rambo, B.",Esteio,Brasil,RS,Canoas,-29.9178009033203,-51.1836013793945,2014,08,
564,specieslink,"Hygrophila costata Nees","Aona, L.Y.S.","entrada para São Félix, beira de rio-",Brasil,Bahia,Cachoeira,-12.6183004379272,-38.9557991027832,,,
565,specieslink,"Hygrophila costata Nees","Kozera, C.","Parque Barigui",Brasil,Paraná,Curitiba,-25.4277992248535,-49.2731018066406,2009,05,26
566,specieslink,"Hygrophila costata Nees","Terezinha Aparecida Borges Dias","Reserva IBAMA - SEMATEC. CIPLAN (Cimentos Planalto), DF-205, 58 km do CENARGEN e 43 km da CIPLAN.",Brasil,DF,BRASILIA,-15.833333,-48.016666,,,
567,specieslink,"Hygrophila costata Nees & T. Nees","Antonio Krapovickas|Carmen L. Cristóbal","Iraí, ladera con selva frente al Balneario Oswaldo Cruz.",Brazil,"Rio Grande do Sul",,,,2008,,
568,specieslink,"Hygrophila costata Nees","Stellfeld, C","Distrito de Matinhos, Caiobá",Brazil,Paraná,Paranaguá,-25.5200004577637,-48.5092010498047,1959,08,
569,specieslink,"Hygrophila costata Nees","Rambo, B.",Sapucaia,Brasil,RS,"São Leopoldo",-29.7602996826172,-51.1472015380859,1954,08,
570,specieslink,"Hygrophila costata Nees","Riedel, L","ad fossas prope Ilheos",Brazil,Bahia,Ilhéus,-14.7889,-39.0494,,,
571,specieslink,"Hygrophila costata Nees","Irmão teodoro Luís",,Brasil,RS,Canoas,-29.9178009033203,-51.1836013793945,2014,08,
572,specieslink,"Hygrophila costata Nees","Belém, RP","Centro de Pesquisas do Cacau, CEPLAC, CEPEC.",Brasil,Bahia,Ilhéus,-14.7889003753662,-39.0494003295898,2011,,
573,specieslink,"Hygrophila costata Nees","Borgo, M","Rio Preto",Brazil,Paraná,Guaratuba,-25.8827991485596,-48.5746994018555,2005,,
574,specieslink,"Hygrophila costata","Lorenzi, H.",,Brasil,"São Paulo",Cunha,-23.07,-44.96,2002,01,14
575,specieslink,"Hygrophila costata Ness","F.A. Lichtenfelz","Parque Natural Municipal São Francisco de Assis",Brasil,"Santa Catarina",Blumenau,-26.920833,-49.091667,2017,04,13
576,specieslink,"Hygrophila hygrophila costata","Clara Miti Izumisawa",Marsilac,Brazil,SP,"São Paulo",-23.9853,-46.743099,,,
577,specieslink,"Hygrophila costata Nees","H. S. Irwin","Ca. 5 km E. of Parada das Batistas, MG-1",Brasil,"Minas Gerais",,,,,,
578,specieslink,"Hygrophila costata Nees","Faria, A.D.- Aona, L.Y.S.- Matsumoto, K.- Galvão, J.C.- Belinello, R.","Estrada de terra sent. Valentim Gentil-Floreal, Brejo.",Brazil,"São Paulo",Floreal,-20.6700000762939,-50.1399993896484,2000,08,
579,specieslink,"Hygrophila costata Nees","Rambo, B.",,Uruguai,,Rivera,,,2014,08,
580,specieslink,"Hygrophila costata","Lorenzi, H.",,Brasil,"Rio Grande do Sul","Pantano Grande",-30.1914,-52.3736,2003,03,11
581,specieslink,"Hygrophila costata Nees","S.Bortoleto & A.O.Araújo","Parque Estadual Carlos Botelho",Brasil,SP,"São Miguel Arcanjo",-24.058333,-47.989722,2011,01,20
582,specieslink,"Hygrophila costata Nees","Eduarda Barreto Andrade Dias","Fazenda Sucupira.",Brasil,DF,BRASILIA,-15.906388,-48.011666,,,
583,specieslink,"Hygrophila costata Nees","M.- Magalhães-Gomes, F.","Estação Ecológica do Tripuí",Brasil,"Minas Gerais","Ouro Preto",-20.2875003814697,-43.5080986022949,,,
584,specieslink,"Hygrophila costata Nees","Stellfeld, C","Estrada da Graciosa, Alto da serra, km 45",Brazil,Paraná,Morretes,-25.476900100708,-48.834400177002,,,
585,specieslink,"Hygrophila costata Nees","Sobral, M","Josafá, divisa de São Francisco de Paula-Torres",Brasil,RS,Torres,-29.3353004455566,-49.7268981933594,2014,08,
586,specieslink,"Hygrophila costata Nees","M.G. Caxambu","Estação Ecológica Municipal Colombo",Brasil,PR,"Mato Rico",-24.749583,-52.233944,2017,,
587,specieslink,"Hygrophila costata Nees","Glaziou, A.",,Brasil,"Minas Gerais",,,,,,
588,specieslink,"Hygrophila costata Nees","Heringer, EP","Margem de Mata",Brasil,Goiás,"Corumbá  de Goiás",-15.9236001968384,-48.8086013793945,2011,,
589,specieslink,"Hygrophila costata Nees","Almeda, F.- Martins, A.B.- Fritsch, P.W.- Aranha, J.L.M.- Bush, C.- Belinello, R.","About 2 km from Serra do Corvo Branco on the roadto Urubici.",Brazil,"Santa Catarina",Urubici,-28.084972,-49.635778,2013,09,24
590,specieslink,"Hygrophila costata Nees","Woolston, AL","Depto. San Pedro",Paraguai,"Alto Paraguay",Primavera,,,,,
591,specieslink,"Hygrophila costata Nees","F. C. Xavier","Rio Jacuí (ilhota)",Brasil,RS,Triunfo,-29.9433002471924,-51.7181015014648,2014,08,
592,specieslink,"Hygrophila costata Nees","Rambo, B.","Fazenda Santa Cecilia",Brasil,RS,"São Gabriel",-30.3363990783691,-54.3199996948242,2014,08,
593,specieslink,"Hygrophila costata Nees","Rambo, B.","Vila Manresa",Brasil,RS,"Porto Alegre",-30.0331001281738,-51.2299995422363,2014,08,
594,specieslink,"Hygrophila costata Nees","Dombrowski, LT",Matinhos,Brazil,Paraná,Paranaguá,-25.5200004577637,-48.5092010498047,,,
595,specieslink,"Hygrophila costata Nees & T. Nees","Siqueira E.L.- Chagas, M.P.- Chagas, M.P.","Parque Nacional Do Iguaçu, cercanias da Br-277",Brasil,Paraná,"Céu Azul",-25.157083,-53.848944,2016,10,05
596,specieslink,"Hygrophila costata Nees","Kozera, C","Rio Amambai",Brazil,"Mato Grosso do Sul",Naviraí,-23.0650005340576,-54.190601348877,2009,05,28
597,specieslink,"Hygrophila costata Ness","Mariana, J.F.- Thomaz, S.M.- Carrenho, R.","rio Paraná, ilha Porto Rico, Ressaco do Leopoldo.",Brasil,Paraná,"Porto Rico",-22.7721996307373,-53.2668991088867,2010,09,28
598,specieslink,"Hygrophila costata Nees","Rambo, B.","Ilha da Pintada",Brasil,RS,"Porto Alegre",-30.0331001281738,-51.2299995422363,2014,08,
599,specieslink,"Hygrophila costata Nees","Ribas, OS",Taquara,Brazil,Paraná,"Campo Largo",-25.4585990905762,-49.5283012390137,1990,,
600,specieslink,"Hygrophila costata Nees","Bona, C.","Fazenda Santa Cândida, Baía das Capivaras, Lago Curicaca.",Brasil,Paraná,"General Carneiro",-26.4274997711182,-51.315601348877,2011,04,14
601,specieslink,"Hygrophila costata Nees","Rambo, B.","Vila Oliva",Brasil,RS,"Caxias do Sul",-29.1681003570557,-51.1794013977051,2014,08,
602,specieslink,"Hygrophila costata Nees","A.Custodio Filho","Estação Biológica de Boracéia",Brasil,SP,"Biritiba Mirim",-23.633333,-45.866667,2011,01,20
603,specieslink,"Hygrophila costata Nees","Hassemer, G.N.","Campus da UFSC, Ilha de Santa Catarina.",Brasil,"Santa Catarina",Florianópolis,-27.596700668335,-48.5491981506348,1905,07,02
604,specieslink,"Hygrophila costata Nees","Bona, C.","Fazenda São Pedro, Lagoa do Potamogeton.",Brasil,Paraná,"General Carneiro",-26.4274997711182,-51.315601348877,2005,04,
605,specieslink,"Hygrophila costata Nees","Hagelund, K","Lagoa do Jacaré",Brasil,RS,Torres,-29.3353004455566,-49.7268981933594,2014,08,
606,specieslink,"Hygrophila costata Nees","Hoehne, W","Distrito de Jaraguá",Brazil,"São Paulo","São Paulo",-23.5400009155273,-46.6300010681152,1942,03,03
607,specieslink,"Hygrophila costata Nees","Funez, L.A.- Kemmelmeier, K. & Zermiani, A.E.","Sede Parque Nacional da Serra do Itajaí.",Brasil,"Santa Catarina",Blumenau,-27.0569444,-49.0866666,2013,03,13
608,specieslink,"Hygrophila costata Nees","A. Strieder SJ",Pareci,Brasil,RS,Montenegro,-29.6886005401611,-51.4611015319824,2014,08,
609,specieslink,"Hygrophila costata Nees","Falkenberg, D B- Stehmann, JR- Vieira, AO","Rio Camaquã, Junto da balsa.",Brazil,"Rio Grande do Sul","Amaral Ferrador",-30.8782997131348,-52.2574996948242,1994,,
610,specieslink,"Hygrophila costata Nees & T. Nees","Rau, G",,Brasil,RS,"Santa Maria",-29.6842002868652,-53.8069000244141,2014,08,
611,specieslink,"Hygrophila costata Nees","Hagelund, K","Granja Sodol",Brasil,RS,Giruá,-28.028299331665,-54.3497009277344,2014,08,
612,specieslink,"Hygrophila costata Nees","Scur, L.","Vila Seca",Brasil,"Rio Grande do Sul","Caxias do Sul",-29.1681003570557,-51.1794013977051,2014,08,
613,specieslink,"Hygrophila costata Nees","Berger, JZ","Vila da Glória",Brazil,"Santa Catarina","São Francisco do Sul",-26.2432994842529,-48.6380996704102,2007,01,
614,specieslink,"Hygrophila costata Nees","Hatschbach, G.","Santos Andrade.",Brasil,Paraná,"São José dos Pinhais",-25.5347003936768,-49.2064018249512,1905,06,07
615,specieslink,"Hygrophila costata Nees","Barbosa, E- Cunha, EM","Rio do Toldo, Beira do barranco úmido",Brasil,"Santa Catarina",Itaiópolis,-26.3363990783691,-49.9063987731934,2005,,
616,specieslink,"Hygrophila costata",,"área do Museu de Biologia Mello Leitão",Brasil,"Espírito Santo","Santa Teresa",-19.9356002807617,-40.6002998352051,,,
617,specieslink,"Hygrophila costata Nees","Tessmann, G","Faxinal São Sebastião",Brazil,Paraná,Londrina,-23.3103008270264,-51.1627998352051,,,
618,specieslink,"Hygrophila costata Nees","Hatschbach, G","Rio Mourão",Brazil,Paraná,"Campo Mourão",-24.0456008911133,-52.3830986022949,2011,04,28
619,specieslink,"Hygrophila costata Nees","E. Friderichs SJ",,Brasil,RS,"Lagoa Vermelha",-28.2085990905762,-51.5257987976074,2014,08,
620,specieslink,"Hygrophila costata Nees","L.C. Bernacci & R. Giovanni","Morro da antena",Brasil,"São Paulo",Itariri,-24.2892,-47.1744,2018,03,12
621,specieslink,"Hygrophila costata Nees","Dombrowski, LT","Capão da Imbuia",Brazil,Paraná,Curitiba,-25.4277992248535,-49.2731018066406,1975,02,17
622,specieslink,"Hygrophila costata Nees","Hatschbach, G",,Brazil,Paraná,"Cerro Azul",-24.823600769043,-49.261100769043,1961,,
623,specieslink,"Hygrophila costata Nees","L.A.Funez | K.Kemmelmeier | A.E.Zermiani","Sede Parque Nacional da Serra do Itajaí.",Brasil,"Santa Catarina",Blumenau,-27.056944,-49.086667,2013,03,13
624,specieslink,"Hygrophila costata Nees","A.Maruyama & L.Cicco",,Brasil,SP,Cunha,-23.229444,-45.014722,2018,02,11
625,specieslink,"Hygrophila costata Nees","Dombrowski, LT- Saito, Y","Capão da Imbuia",Brazil,Paraná,Curitiba,-25.4277992248535,-49.2731018066406,1965,,
626,specieslink,"Hygrophila costata Nees","Pott, A- Coutinho, ME- Ribeiro, GW","Rio Paraguai, Retiro Jatoba. Fazenda Várzea Funda. Pantanal.",Brazil,"Mato Grosso",Cáceres,-16.0706005096436,-57.6789016723633,1990,09,03
