ID,FONTE,NOME,COLETADOR,LOCATION,PAIS,ESTADO,CIDADE,LATITUDE,LONGITUDE,ANO_COLETA,MES_COLETA,DIA_COLETA
411269,gbif,"Echinodorus bolivianus Rusby","M. O. Pivari; L. V. C. Silva, A. O. Santos, A. J. Arruda",S11-B.,BR,Pará,"Canaã dos Carajás",-6.340555,-50.42,2010,08,04
411270,gbif,"Echinodorus bolivianus Rusby","M. Aparecida da Silva; L. A. Dambrós, S. Souza Silva & J. D. A. Pereira","Bcia do Rio Caiapó. Fazenda Estrela Solitária. Ponto 45. Folha: SE-22-V-B. .",BR,Goiás,"Montes Claros de Goiás",-16.096667,-51.690833,2007,10,13
411271,gbif,"Echinodorus bolivianus Rusby","Falkenberg, D.B.; Baptista, I.E.; et alii","Dunas da praia da Joaquina, Ilha de Santa Catarina.",BR,"Santa Catarina",Florianópolis,NULL,NULL,1992,11,15
411272,gbif,"Echinodorus bolivianus Rusby","Falkenberg, D.B.; Silva Filho, F.A. da","Entre as dunas da praia da Joaquina, Ilha de Santa Catarina.",BR,"Santa Catarina",Florianópolis,NULL,NULL,1991,05,22
411273,gbif,"Echinodorus bolivianus Rusby","Silva Filho, F.A. da","Lagoa da Chica, Campeche, Ilha de Santa Catarina.",BR,"Santa Catarina",Florianópolis,NULL,NULL,1991,07,17
411274,gbif,"Echinodorus bolivianus Rusby","H. S. Irwin; R. Souza & R. R. dos Santos","Rio Torto, immediately N of Brasília.",BR,"Distrito Federal","Distrito Federal",NULL,NULL,1965,09,18
411275,gbif,"Echinodorus cordifolius (L.) Griseb.","Tracey Allen",NULL,US,Louisiana,NULL,30.356235,-91.09494,2018,04,27
411276,gbif,"Echinodorus cordifolius (L.) Griseb.",adfloyd,NULL,US,Mississippi,NULL,33.711766,-90.940654,2018,06,09
411277,gbif,"Echinodorus cordifolius (L.) Griseb.",cricketfrog13,NULL,US,Mississippi,NULL,34.10232,-90.132822,2018,06,15
411278,gbif,"Echinodorus cordifolius (L.) Griseb.",NULL,"Meise Botanic Garden",BE,NULL,NULL,NULL,NULL,2018,06,18
411279,gbif,"Echinodorus cordifolius (L.) Griseb.",cricketfrog13,NULL,US,Mississippi,NULL,33.756078,-90.151825,2018,06,22
411280,gbif,"Echinodorus cordifolius (L.) Griseb.",prcoakes,NULL,US,Mississippi,NULL,33.753899,-90.149653,2018,07,10
411281,gbif,"Echinodorus cordifolius (L.) Griseb.",theo_witsell,NULL,US,Arkansas,NULL,34.747505,-92.255737,2018,07,28
411282,gbif,"Echinodorus cordifolius (L.) Griseb.",edobbs,NULL,CA,Ontario,NULL,46.317192,-80.050575,2018,08,10
411283,gbif,"Echinodorus cordifolius (L.) Griseb.","Annika Lindqvist",NULL,US,Texas,NULL,29.37128,-95.625959,2018,08,20
411284,gbif,"Echinodorus cordifolius (L.) Griseb.",howardhorne,NULL,US,Alabama,NULL,30.741503,-87.927117,2018,08,23
411285,gbif,"Echinodorus cordifolius (L.) Griseb.",kent,NULL,US,Mississippi,NULL,31.334796,-91.445811,2018,08,08
411286,gbif,"Echinodorus cordifolius (L.) Griseb.",corvid81,NULL,US,Texas,NULL,29.374286,-95.612466,2017,04,17
411287,gbif,"Echinodorus cordifolius (L.) Griseb.","Laura Clark",NULL,US,Texas,NULL,30.854485,-94.21246,2017,07,13
411288,gbif,"Echinodorus cordifolius (L.) Griseb.","Eric Keith",NULL,US,Arkansas,NULL,34.319603,-94.226453,2017,08,24
411289,gbif,"Echinodorus cordifolius (L.) Griseb.","Nelson, John; Ferral, Pat",Camden,US,"South Carolina",NULL,34.333411,-80.695906,2017,08,03
411290,gbif,"Echinodorus cordifolius (L.) Griseb.","Sam Kieschnick",NULL,US,Texas,NULL,33.197536,-96.607315,2016,07,02
411291,gbif,"Echinodorus cordifolius (L.) Griseb.","Andy Newman",NULL,US,Texas,NULL,30.727523,-94.138112,2016,10,15
411292,gbif,"Echinodorus cordifolius (L.) Griseb.","J. H. Evoy","NW Goathill Street, Arcadia",US,Florida,NULL,27.2492,-81.8708,2016,10,07
411293,gbif,"Echinodorus cordifolius (L.) Griseb.","Webb, A.","MOGGILL CREEK, SMITHS SCRUB BESIDE 351 UPPER BROOKFIELD ROAD BRISBANE",AU,Queensland,NULL,-27.583333022323583,152.916667,2016,11,16
411294,gbif,"Echinodorus cordifolius (L.) Griseb.","Jago, R.L.","BLACKFELLOW CREEK AT EDMONTON",AU,Queensland,NULL,-17.01666700678506,145.729333,2015,04,14
411295,gbif,"Echinodorus floribundus (Seub.) Seub.","V.J. Pott",Sítio.,BR,"Rio Grande do Sul",Chapada,-28.053836,-53.082631,2017,01,22
411296,gbif,"Echinodorus floribundus (Seub.) Seub.","Borges, W. .F.; Pereira, A. .J.",NULL,BR,"Minas Gerais","Espera Feliz",-20.0,-41.0,2015,03,12
411297,gbif,"Echinodorus floribundus (Seub.) Seub.","Pereira, B.","CPMA, CPQBA, Betel.",BR,"São Paulo",Paulínia,-22.783333,-47.1,2013,06,01
411298,gbif,"Echinodorus floribundus (Seub.) Seub.","G.A. Damasceno-Junior","Estação ecológica do Taiamã.",BR,"Mato Grosso",Cáceres,-16.823064,-57.558028,2013,11,12
411299,gbif,"Echinodorus floribundus (Seub.) Seub.","Gasper, A.L. de; Funez, L.A. & Bittencourt, F.","Rio Hercílio, prox. a PCH Ibirama.",BR,"Santa Catarina",Ibirama,-27.036944,-49.559167,2013,12,13
411300,gbif,"Echinodorus floribundus (Seub.) Seub.","Santos, H.","CPMA, CPQBA, Betel.",BR,"São Paulo",Paulínia,0.0,0.0,2012,07,20
411301,gbif,"Echinodorus floribundus (Seub.) Seub.","G.S.V. Duarte","Parque Antenor Martins. Microbacia Água Boa.",BR,"Mato Grosso do Sul",Dourados,-22.229278,-54.831389,2011,02,22
411302,gbif,"Echinodorus floribundus (Seub.) Seub.","Mike Hopkins","Bacia hidrográfica do rio Teles Pires, Igarapé de cabeceira na microbacia Mariana",BR,"Mato Grosso",NULL,-9.991667,-56.13,2011,09,16
411303,gbif,"Echinodorus floribundus (Seub.) Seub.","G.S.V. Duarte","Jaguapiru I. Microbacia Laranja Doce.",BR,"Mato Grosso do Sul",Dourados,-22.186444,-54.825361,2010,08,16
411304,gbif,"Echinodorus floribundus (Seub.) Seub.","V.J. Pott","Córrego Barreiro, Rodovia MS-456, cerca de 30 Km ao sul de Ribas do Rio Pardo.",BR,"Mato Grosso do Sul","Ribas do Rio Pardo",-20.671361,-53.650472,2008,02,25
411305,gbif,"Echinodorus floribundus (Seub.) Seub.","V.J. Pott","Fazenda Harmonia, 2 km NE da sede.",BR,"Mato Grosso do Sul",Alcinópolis,-18.112778,-53.744361,2007,09,11
411306,gbif,"Echinodorus floribundus (Seub.) Seub.","F. Moreno M.","Municipio de Wiwilí, comunidad Boca de Plis, Reserva Bosawas, Territorio  Tasbaika Kum, parcela 3, finca de Arnulfo Hernández 2 km al oeste de la comunidad",NI,Jinotega,NULL,14.1,-85.430278,2007,12,01
411307,gbif,"Echinodorus floribundus (Seub.) Seub.","Weiser, V.L.",NULL,BR,"São Paulo",Bauru,NULL,NULL,2006,09,11
411308,gbif,"Echinodorus floribundus (Seub.) Seub.","G.A. Damasceno-Junior",NULL,BR,"Mato Grosso do Sul","Campo Grande",-20.504722,-54.389444,2006,12,09
411309,gbif,"Echinodorus floribundus (Seub.) Seub.","Monteiro, S.",Irati,BR,Paraná,Curitiba,0.0,0.0,2004,11,09
411310,gbif,"Echinodorus floribundus (Seub.) Seub.","Bove, C.P.",NULL,BR,"Rio de Janeiro",NULL,-22.395333,-44.529806,2003,01,25
411311,gbif,"Echinodorus floribundus (Seub.) Seub.","V.J. Pott","Rio Baía Bonita, entre 100-300m da nascente.",BR,"Mato Grosso do Sul",Bonito,-21.166389,-56.437222,2003,04,25
411312,gbif,"Echinodorus floribundus (Seub.) Seub.","V.J. Pott","Fazenda Baía Bonita, 400m da nascente Baía Bonita (aquário).",BR,"Mato Grosso do Sul",Bonito,-21.165222,-56.440694,2002,08,28
411313,gbif,"Echinodorus floribundus (Seub.) Seub.","V.J. Pott","Porto Rolon, margem do Rio Taquari, sub-região de Paiaguás, Pantanal.",BR,"Mato Grosso do Sul",Corumbá,-18.604472,-56.831194,2002,09,13
411314,gbif,"Echinodorus floribundus (Seub.) Seub.","Amaral, M.C.E.; Bittrich, V.; Machado, S.R.; Guerreiro, S.; Belinello, R.","Fazenda Palmeira da Serra.",BR,"São Paulo",Pratânia,0.0,0.0,2002,11,05
411315,gbif,"Echinodorus palifolius (Nees & Mart.) J.F.Macbr.","E. Araújo","Logoa temporário aprox. 150 m de comprimento, localizada a 2 km do canal",BR,Paraíba,"São José de Piranhas",-7.105833,-38.646389,2015,07,11
411316,gbif,"Echinodorus palifolius (Nees & Mart.) J.F.Macbr.","Araújo, E.","Lagoa temporária aprox. 150m de comprimento, localizada a 2Km do Canal.",BR,Paraíba,"São José de Piranhas",-7.106111,-38.646667,2015,07,11
411317,gbif,"Echinodorus palifolius (Nees & Mart.) J.F.Macbr.","Silva, F.F.S.","Riacho Boa Vista.",BR,Paraíba,"São José de Piranhas",-7.101667,-38.595278,2013,05,18
411318,gbif,"Echinodorus palifolius (Nees & Mart.) J.F.Macbr.","Matias, L.Q.","Reservatório Umbuzeiro, solo úmido.",BR,Ceará,Aiuaba,-6.601139,-40.124778,2013,05,09
411319,gbif,"Echinodorus palifolius (Nees & Mart.) J.F.Macbr.","Carvalho, AT","Margem do Rio na ponte na entrada da cidade. Planta coletada embaixo da ponte da entrada da Cidade, pela rodovia Crato-Exu Br 122. Solo argilo-arenoso",BR,Pernambuco,Exu,-7.508781,-39.726375,2011,02,05
411320,gbif,"Echinodorus palifolius (Nees & Mart.) J.F.Macbr.","Carvalho, AT","Margem do Rio na ponte na entrada da cidade, Planta coletada embaixo da ponte da entrada da Cidade, pela rodovia Crato-Exu Br 122. Solo argilo-arenoso",BR,Pernambuco,Exu,-7.508781,-39.726375,2011,02,05
411321,gbif,"Echinodorus palifolius (Nees & Mart.) J.F.Macbr.","Matias, L.Q.",Encantado,BR,Ceará,Quixeramobim,-5.508806,-39.313722,2011,05,13
411322,gbif,"Echinodorus palifolius (Nees & Mart.) J.F.Macbr.","Matias, L.Q.","CE-226, Após Crateus",BR,Ceará,Independência,-5.322778,-40.454194,2011,05,12
411323,gbif,"Echinodorus palifolius (Nees & Mart.) J.F.Macbr.","F.F.S. Silva","Riacho da Boa Vista",BR,Paraíba,"São José de Piranhas",-7.101756,-38.595364,2011,05,18
411324,gbif,"Echinodorus palifolius (Nees & Mart.) J.F.Macbr.","M. Sobral-Leite","Bacia Hidrográfica do Una - Riacho Mentirosos - Sítio Flecheira",BR,Pe,Caruaru,-8.391111,-35.993056,2010,09,30
411325,gbif,"Echinodorus palifolius (Nees & Mart.) J.F.Macbr.","Sobral-Leite, M.","Bacia Hidrográfica do Una, Riacho Mentirosos, Sítio Flecheira. Caatinga Hipoxerófita.",BR,Pernambuco,Caruaru,-8.391111,-35.993056,2010,09,30
411326,gbif,"Echinodorus palifolius (Nees & Mart.) J.F.Macbr.","Sobral-Leite, M.","Bacia Hidrgráfica do Una, Riacho Mentirosos, Sítio Flecheira.",BR,Pernambuco,Caruaru,-8.391111,-35.993056,2010,09,30
411327,gbif,"Echinodorus palifolius (Nees & Mart.) J.F.Macbr.","Sobral-Leite, M.","Engenho Pilão-Zona da Mata, Rio Ipojuca. Ambiente de entorno ao rio encontra-se desmatado e assoreado.",BR,Pernambuco,Primavera,-8.32,-35.35,2007,10,06
411328,gbif,"Echinodorus palifolius (Nees & Mart.) J.F.Macbr.","Castro, A.S.F.","Salgadinho, Margem do Rio Cauípe.",BR,Ceará,Caucaia,0.0,0.0,2006,07,16
411329,gbif,"Echinodorus palifolius (Nees & Mart.) J.F.Macbr.","Sobral-Leite, M.","Zona da Mata Pernambucana, Rio Ipojuca. Cachoeira do Urubu, Formação Ribeirinha Típica.",BR,Pernambuco,Primavera,-8.3,-35.359722,2005,10,18
411330,gbif,"Echinodorus palifolius (Nees & Mart.) J.F.Macbr.","L. Q. Matias","estrada para Aiuaba, perto ESEC.",BR,CearÃ¡,NULL,NULL,NULL,2004,02,05
411331,gbif,"Echinodorus palifolius (Nees & Mart.) J.F.Macbr.","Matias, LQ","estrada para Crato 06°46'15"" S 39°59'3 9"" W",BR,Ce,"Antonina do Norte",-6.770833,-39.984167,2004,02,18
411332,gbif,"Echinodorus palifolius (Nees & Mart.) J.F.Macbr.","Lemos, J.R.; Matias, P.; Matias, P.","Estação Ecológica de Aiuaba",BR,Ceará,Aiuaba,-6.600278,-40.120833,2004,09,08
411333,gbif,"Echinodorus palifolius (Nees & Mart.) J.F.Macbr.","Lemos, J.R.","Estação Ecólogica",BR,Ceará,Aiuaba,-6.743056,-40.120833,2004,09,08
411334,gbif,"Echinodorus palifolius (Nees & Mart.) J.F.Macbr.","Matias, L.Q.","Malhada, Inhamus, nascente do rio Juarez, lagoa temporária, solo saturado d'água,siltoso, rico em materia orgânica, lâmina d'água pouco profunda.",BR,Ceará,Parambu,-6.417778,-40.696556,2003,04,11
411335,gbif,"Echinodorus grandiflorus Micheli",NULL,"Meise Botanic Garden",BE,NULL,NULL,NULL,NULL,2018,06,18
411336,gbif,"Echinodorus grandiflorus Micheli","L.P. Moreira; T.R. Souza","Reserva de Desenvolvimento Sustentável Barra do Una.",BR,"São Paulo",Peruíbe,0.0,0.0,2017,04,22
411337,gbif,"Echinodorus grandiflorus Micheli","Medeiros, K.A.",NULL,BR,Paraná,"Francisco Beltrão",-26.068315,-53.076937,2017,04,22
411338,gbif,"Echinodorus grandiflorus Micheli","Araujo, E.S. | Padial, A.A.","Rio Guaraguaçu",BR,Paraná,"Pontal do Paraná",-25.764167,-48.555,2017,09,25
411339,gbif,"Echinodorus grandiflorus Micheli","Araujo, E.S. | Padial, A.A.","Rio Guaraguaçu",BR,Paraná,"Pontal do Paraná",-25.764167,-48.555,2017,09,25
411340,gbif,"Echinodorus grandiflorus Micheli","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.",NULL,BR,"Santa Catarina","Águas Mornas",-27.63,-48.87,2017,12,01
411341,gbif,"Echinodorus grandiflorus Micheli","Guedes, ML; Alunos de Botânica BIO C05","Chapada Diamantina, Ponto nº01, lagoa próxima a estrada.",BR,Bahia,Anguera,-12.366667,-39.194722,2016,03,11
411342,gbif,"Echinodorus grandiflorus Micheli","Araujo, E.S. et al.","Rio Guaraguaçu",BR,Paraná,"Pontal do Paraná",-25.764167,-48.555,2016,09,19
411343,gbif,"Echinodorus grandiflorus Micheli","A. R. Franck, K.C. Alexander","Eureka Springs Park, 1.8 km WNW of the I-4 and I-75 junction.",US,Florida,NULL,28.0064,-82.3436,2016,10,23
411344,gbif,"Echinodorus grandiflorus Micheli","M.G. Caxambu","Parque Nacional do Iguaçu - Restaurante",BR,Pr,"Foz do Iguaçu",-25.692611,-54.431944,2016,12,16
411345,gbif,"Echinodorus grandiflorus Micheli","Z.Valério & J.C.Santos & J.D.Souza","Floresta Estadual de Avaré I",BR,Sp,Avaré,-23.083333,-48.9,2016,12,13
411346,gbif,"Echinodorus grandiflorus Micheli","C.S. Souza","Base de Estudos do Pantanal.",BR,"Mato Grosso do Sul",Corumbá,-19.604494,-57.030697,2015,01,20
411347,gbif,"Echinodorus grandiflorus Micheli","Demeda, C.","Lagoa das Traíras.",BR,"Rio Grande do Sul",Osório,-29.868611,-50.186944,2015,01,06
411348,gbif,"Echinodorus grandiflorus Micheli","Demeda, C.","Lagoa das Traíras",BR,"Rio Grande do Sul",Osório,-29.868697,-50.187047,2015,01,06
411349,gbif,"Echinodorus grandiflorus Micheli","Demeda, C.","Lagoa do Peixoto.",BR,"Rio Grande do Sul",Osório,-29.871667,-50.238611,2015,01,10
411350,gbif,"Echinodorus grandiflorus Micheli","Demeda, C.","Lagoa das Traíras.",BR,"Rio Grande do Sul",Osório,-29.868611,-50.186944,2015,01,06
411351,gbif,"Echinodorus grandiflorus Micheli","Demeda, C.","Lagoa do Peixoto",BR,"Rio Grande do Sul",Osório,-29.871619,-50.238547,2015,01,10
411352,gbif,"Echinodorus grandiflorus Micheli",J.R.Mattos,"Plantas medicinais, canteiro 15, JBRJ.",BR,"Rio de Janeiro","Rio de Janeiro",NULL,NULL,2015,02,25
411353,gbif,"Echinodorus grandiflorus Micheli","Schneider, P.H.","Alto Sinos",BR,Rs,"Santo Antônio da Patrulha",NULL,NULL,2015,05,15
411354,gbif,"Echinodorus grandiflorus Micheli","Aona, L.Y.S.; Sousa, N.X.M.; Fonseca, W.O.","Zona Rural Laranjeiras; Roça do Zé Miguel",BR,Bahia,Sapeaçu,-12.769722,-39.235833,2015,08,17
411355,gbif,"Echinodorus grisebachii Small","V.J. Pott","Fazenda São Francisco.",BR,"Mato Grosso do Sul",Bonito,-21.388925,-56.610917,2016,05,11
411356,gbif,"Echinodorus grisebachii Small","Somogyi,J.","sine loco [Cultivated in the Karel Rataj nursery in Šumperk, Czech Republic.]",NULL,NULL,NULL,NULL,NULL,2016,10,19
411357,gbif,"Echinodorus grisebachii Small","M.G. Caxambu","Fazenda Félix de Lima, próximo ao Porto",BR,Ro,Cabixi,-13.682083,-60.740139,2014,06,21
411358,gbif,"Echinodorus grisebachii Small","Green, M.","Bushland Beach Pub (pond), north of Townsville.",AU,Queensland,NULL,-19.1906,146.6764,2013,07,03
411359,gbif,"Echinodorus grisebachii Small","Sasaki, D; Milliken, W; Pena, EM; Frisby, S","Parque Estadual Cristalino, Mata inundável em beira de lagoa temporária.",BR,"Mato Grosso","Novo Mundo",-9.648333,-55.492778,2008,08,27
411360,gbif,"Echinodorus grisebachii Small","Sasaki, D; Milliken, W; Pena, EM; Frisby, S","Parque Estadual do Cristalino, Parque Estadual Cristalino. Próximo ao alto Rio Cristalino.",BR,"Mato Grosso","Novo Mundo",-9.3853,-55.2932,2008,08,27
411361,gbif,"Echinodorus grisebachii Small","Frisby, S.; Pena, E.M.; Milliken, W.; Sasaki, D.","Parque Estadual Cristalino. Próximo ao alto Rio Cristalino.GPS :S 035",BR,NULL,"Novo Mundo",-9.65,-55.49,2008,08,27
411362,gbif,"Echinodorus grisebachii Small","D. Sasaki","Parque Estadual do Cristalino. PrÃ³ximo ao alto Rio Cristalino.",BR,"Mato Grosso",NULL,-9.64817,-55.49217,2008,08,27
411363,gbif,"Echinodorus grisebachii Small","Anderson Cássio Sevilha","Beira do rio Santa Maria, Fazenda Campo Alegre. (Seu Santos).",BR,Go,"ALVORADA DO NORTE",-14.52167,-46.8375,2003,08,30
411364,gbif,"Echinodorus grisebachii Small",Granville,NULL,GF,Cayenne,"Crique Caimã",0.0,0.0,2003,11,20
411365,gbif,"Echinodorus grisebachii Small","Schunke-Vigo, J.; Graham, J.G.",Peru,BR,Amazonas,NULL,NULL,NULL,2002,03,27
411366,gbif,"Echinodorus grisebachii Small","José Schunke V.|James G. Graham","Dtto. Purus. Fundo el Raito, propiedad del Sr. Javier Rodriguez Olortegui, margen izquierda del Rio del la Novia. Campo abierto, terreno pantanoso.",PE,Ucayali,NULL,-10.2,-70.95,2002,03,27
411367,gbif,"Echinodorus grisebachii Small","José Schunke-V. with J. G. Graham","Prov. Purús, Dtto. Purús; Fundo el Raito, propiedad del Sr. Javier Rodríguez Olortegui, margen izquierda del Río de la Novia",PE,Ucayali,NULL,-10.2,-70.95,2002,03,27
411368,gbif,"Echinodorus grisebachii Small","Schessl, M; Botini, T","Bairro Cavalhada, Baía do Malheiros. ""Chácara das Irmãs"" at the end of Av. das Maravilhas.",BR,"Mato Grosso",Cáceres,-16.066667,-57.666667,2002,05,22
411369,gbif,"Echinodorus grisebachii Small","Reinaldo Aguilar","Confluencia de los ríos Sirena y Pavo.",CR,Puntarenas,Jiménez,8.477778,-83.594444,2001,01,07
411370,gbif,"Echinodorus grisebachii Small","Glocimar Pereira-Silva","Margem esquerda do rio Preto, atingindo pela fazenda Sr. David - Beria do rio.",BR,Go,CAVALCANTE,-13.65806,-48.08889,2001,06,26
411371,gbif,"Echinodorus grisebachii Small","G.Pereira-Silva; M.Carvalho-Silva","Margem esquerda do rio Preto. Atingindo pela fazenda Sr. David - Beira do rio",BR,Goiás,Cavalcante,-13.658056,-48.088889,2001,06,26
411372,gbif,"Echinodorus grisebachii Small","Viana, PL; Mota, RC da","Rio Pandeiros",BR,"Minas Gerais",Januária,0.0,0.0,2001,08,15
411373,gbif,"Echinodorus grisebachii Small","Viana, PL; Mota, RC da","Rio Pandeiros",BR,"Minas Gerais",Januária,0.0,0.0,2001,08,15
411374,gbif,"Echinodorus grisebachii Small","Israel G. Vargas C.|et al.","Parque Nal. Noel Kempff Mercado. Estación Flor de Oro. Mancha de bosque seco, 2-3 km al S de la Estación con árboles grandes de Spondias sp., Apuleia sp. e Hymenea courbaril.",BO,"Santa Cruz",NULL,-13.55,-61.0,1999,09,24
411375,gbif,"Echinodorus lanceolatus Rataj","Amorim, J.C.","Rio Cais/próximo à ponte",BR,Piauí,"Castelo do Piauí",-5.311006,-41.540067,2017,05,08
411376,gbif,"Echinodorus lanceolatus Rataj","Moura-Júnior, E.G.","Capatação Norte PISF",BR,Pernambuco,Cabrobó,NULL,NULL,2016,11,30
411377,gbif,"Echinodorus lanceolatus Rataj","C.S. Souza","Base de Estudos do Pantanal.",BR,"Mato Grosso do Sul",Corumbá,-19.604494,-57.030697,2015,02,08
411378,gbif,"Echinodorus lanceolatus Rataj","C.S. Souza","Base de Estudos do Pantanal.",BR,"Mato Grosso do Sul",Corumbá,-19.604494,-57.030697,2015,02,08
411379,gbif,"Echinodorus lanceolatus Rataj","Melo, E.","Margem do rio São Francisco.",BR,Sergipe,"Ilha das Flores",NULL,NULL,2014,02,19
411380,gbif,"Echinodorus lanceolatus Rataj","Tonizza, M.C.",NULL,BR,Pernambuco,"St. Maria da Boa Vista",-9.524722,-40.115,2014,02,15
411381,gbif,"Echinodorus lanceolatus Rataj","Tonizza, M.C.",NULL,BR,Pernambuco,"St. Maria da Boa Vista",-9.524722,-40.115,2014,02,18
411382,gbif,"Echinodorus lanceolatus Rataj","Tonizza, M. C.",NULL,BR,Pernambuco,"Lagoa Grande",NULL,NULL,2014,03,13
411383,gbif,"Echinodorus lanceolatus Rataj","M. C. Tonizza",NULL,BR,Pernambuco,"Lagoa Grande",NULL,NULL,2014,03,27
411384,gbif,"Echinodorus lanceolatus Rataj","Tonizza, MC",3,BR,Ba,Sobradinho,-9.776667,-41.356389,2014,03,27
411385,gbif,"Echinodorus lanceolatus Rataj","M. C. Tonizza",NULL,BR,Bahia,Sobradinho,-9.7635,-41.347667,2014,03,16
411386,gbif,"Echinodorus lanceolatus Rataj","Tonizza, MC",NULL,BR,Pe,"Lagoa Grande",-9.653056,-40.456389,2014,03,13
411387,gbif,"Echinodorus lanceolatus Rataj","Tonizza, M.C.",3,BR,Bahia,Sobradinho,-9.776667,-41.356389,2014,03,27
411388,gbif,"Echinodorus lanceolatus Rataj","Tonizza, M.C.",2,BR,Bahia,Sobradinho,-9.7725,-41.357222,2014,03,16
411389,gbif,"Echinodorus lanceolatus Rataj","Tonizza, M.C.",NULL,BR,Pernambuco,"Lagoa Grande",-9.653056,-40.456389,2014,03,13
411390,gbif,"Echinodorus lanceolatus Rataj","Tonizza, M.C.",NULL,BR,Pernambuco,"Lagoa Grande",-9.653056,-40.456389,2014,03,27
411391,gbif,"Echinodorus lanceolatus Rataj","Tonizza, M.C.",ADAB,BR,Bahia,"Casa Nova",-9.533611,-41.235833,2014,03,16
411392,gbif,"Echinodorus lanceolatus Rataj","Tonizza, M.C.",1,BR,Bahia,Sobradinho,-9.7725,-41.357222,2014,03,16
411393,gbif,"Echinodorus lanceolatus Rataj","Larcher, L","Rio Teles Pires",BR,"Mato Grosso",Colíder,-11.044083,-55.335194,2014,07,30
411394,gbif,"Echinodorus lanceolatus Rataj","Tonizza, M.C.","Chico Periquito",BR,Bahia,Sobradinho,-9.753056,-41.356944,2014,09,27
411395,gbif,"Echinodorus longipetalus Micheli","D.J.G. Morais","Região leste do Município de CG. APA Guariroba. Fazenda Flora.",BR,"Mato Grosso do Sul","Campo Grande",-20.555572,-54.355422,2016,11,16
411396,gbif,"Echinodorus longipetalus Micheli","L.M. Bergamo","Parque Estadual das Várzeas do Rio Ivinhema, próximo 6 Km da sede, ao longo da entrada do Parque.",BR,"Mato Grosso do Sul",Jateí,-22.928972,-53.697528,2015,11,13
411397,gbif,"Echinodorus longipetalus Micheli","G.M. Miranda","Parque Estadual das Várzeas do Rio Ivinhema.",BR,"Mato Grosso do Sul",Jateí,-22.898778,-53.6605,2015,11,12
411398,gbif,"Echinodorus longipetalus Micheli","Araci Molnar Alonso","Brazlândia - Sítio Coité do Cerrado.",BR,Df,BRASILIA,-15.742222,-48.149722,2014,01,08
411399,gbif,"Echinodorus longipetalus Micheli","Araci Molnar Alonso","Brazlândia. Sítio Coité do Cerrado.",BR,Df,BRASILIA,-15.742222,-48.149722,2013,01,08
411400,gbif,"Echinodorus longipetalus Micheli","Araci Molnar Alonso","Brazlândia - Sítio Coité do Cerrado",BR,Df,BRASILIA,-15.7425,-48.149722,2013,12,05
411401,gbif,"Echinodorus longipetalus Micheli","T.Lobato; Tanaka C.A. & F. Machado",NULL,BR,"Santa Catarina",Lages,NULL,NULL,2012,01,10
411402,gbif,"Echinodorus longipetalus Micheli","Proença, CEB; Harris, SA; Caires, CS; Mendes, VC","Usina Tropical, entre os Municípios de Edéia e Porteirão. Reserva legal da Fazenda Canadá",BR,Goiás,Edéia,-17.721389,-50.078333,2012,03,26
411403,gbif,"Echinodorus longipetalus Micheli","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","Fazenda Canadá (CUFCFB)",BR,Goiás,Edéia,-17.721944,-50.079722,2012,10,10
411404,gbif,"Echinodorus longipetalus Micheli","T.D.M. Barbosa","Estrada para o Morro do Padre",BR,"Mato Grosso do Sul","Rio Verde",-18.485108,-54.444717,2012,11,03
411405,gbif,"Echinodorus longipetalus Micheli","Barbosa, T.D.M.; Carmo, J.A.M.; Scatigna, A.V.","Estrada para Morro do Padre.",BR,"Mato Grosso do Sul","Rio Verde",-18.814194,-54.663111,2012,11,03
411406,gbif,"Echinodorus longipetalus Micheli","Rezende, A.R.; Monteiro, R.L.","Trecho Ituiutaba-Trevão, BR-365 à 27 km de Ituiutaba.",BR,"Minas Gerais",Ituiutaba,-18.883889,-49.203889,2011,01,16
411407,gbif,"Echinodorus longipetalus Micheli","A. Pott","Fazenda São Bento, ao norte da Estrada Parque.",BR,"Mato Grosso do Sul",Corumbá,-19.468833,-57.033667,2011,10,16
411408,gbif,"Echinodorus longipetalus Micheli","V.J. Pott","Fazenda Modelo da Embrapa Gado de corte; Varjão próximo à ferrovia.",BR,"Mato Grosso do Sul",Terenos,-20.558036,-54.790361,2010,01,22
411409,gbif,"Echinodorus longipetalus Micheli","Fonseca, M.L.",NULL,BR,Tocantins,"Lagoa da Confusão",-10.846389,-49.9075,2010,03,18
411410,gbif,"Echinodorus longipetalus Micheli","Zanatta, MRV; Faria, JEQ; Oliveira, DR","Fazenda Vereda",BR,Goiás,"Montes Claros de Goiás",-15.901111,-51.557222,2010,05,15
411411,gbif,"Echinodorus longipetalus Micheli","Guilherme, FAG","UHE Salto.",BR,Goiás,Caçu,-18.728611,-51.181389,2009,01,15
411412,gbif,"Echinodorus longipetalus Micheli","Santos, E.R.","Lagoa do Buriti (Ilha São José)",BR,Tocantins,Babaçulândia,-7.015556,-47.567222,2009,02,07
411413,gbif,"Echinodorus longipetalus Micheli","Santos, E.R.","Lago do Sr. Raimundo. Ponto 643",BR,Tocantins,Palmeirante,-7.860833,-47.946389,2009,02,11
